NAME	TITLE	SCORE	
DUSP8_1	na	0.49211368	
ETV3L	na	0.49211368	
FLICR	na	0.49211368	
GALR1	na	0.49211368	
GGT2	na	0.49211368	
HSFX2	na	0.49211368	
IGDCC3	na	0.49211368	
IL17B	na	0.49211368	
IRAIN	na	0.49211368	
ISM2	na	0.49211368	
KCNE1B	na	0.49211368	
KIF25-AS1	na	0.49211368	
KRT85	na	0.49211368	
LINC00161	na	0.49211368	
LINC00305	na	0.49211368	
LINC01266	na	0.49211368	
LINC01310	na	0.49211368	
LINC01865	na	0.49211368	
LINC01960	na	0.49211368	
LINC02005	na	0.49211368	
LINC02132	na	0.49211368	
LINC02191	na	0.49211368	
LINC02322	na	0.49211368	
LINC02380	na	0.49211368	
LINC02672	na	0.49211368	
LINC02725	na	0.49211368	
LMNTD2-AS1_1	na	0.49211368	
LOC101927118	na	0.49211368	
LOC101927434	na	0.49211368	
LOC101928701	na	0.49211368	
LOC101928796	na	0.49211368	
LOC101928911	na	0.49211368	
LOC101928923	na	0.49211368	
LOC101929278	na	0.49211368	
LOC102723789	na	0.49211368	
LOC105369202	na	0.49211368	
LOC105369440	na	0.49211368	
LOC105369475	na	0.49211368	
LOC105369507	na	0.49211368	
LOC105369533	na	0.49211368	
LOC105370163	na	0.49211368	
LOC105370805	na	0.49211368	
LOC105371155	na	0.49211368	
LOC105371296	na	0.49211368	
LOC105371351	na	0.49211368	
LOC105371867	na	0.49211368	
LOC105371996	na	0.49211368	
LOC105372083	na	0.49211368	
LOC105372178	na	0.49211368	
LOC105372558	na	0.49211368	
LOC105373047_4	na	0.49211368	
LOC105373636	na	0.49211368	
LOC105373847	na	0.49211368	
LOC105374020	na	0.49211368	
LOC105374475	na	0.49211368	
LOC105374557	na	0.49211368	
LOC105375330	na	0.49211368	
LOC105375749	na	0.49211368	
LOC105375753	na	0.49211368	
LOC105375829	na	0.49211368	
LOC105375883	na	0.49211368	
LOC105376786	na	0.49211368	
LOC105377167	na	0.49211368	
LOC105377392	na	0.49211368	
LOC105377861	na	0.49211368	
LOC105378247	na	0.49211368	
LOC105378404	na	0.49211368	
LOC105378741	na	0.49211368	
LOC105378816	na	0.49211368	
LOC105379237	na	0.49211368	
LOC105379316	na	0.49211368	
LOC105379318	na	0.49211368	
LOC106660606	na	0.49211368	
LOC107984362	na	0.49211368	
LOC107984469	na	0.49211368	
LOC107984715	na	0.49211368	
LOC107985392	na	0.49211368	
LOC107985483	na	0.49211368	
LOC107985500	na	0.49211368	
LOC107985504	na	0.49211368	
LOC107985582	na	0.49211368	
LOC107985786	na	0.49211368	
LOC107985838	na	0.49211368	
LOC107985972	na	0.49211368	
LOC107985995	na	0.49211368	
LOC107986435	na	0.49211368	
LOC107986881	na	0.49211368	
LOC107987105	na	0.49211368	
LOC107987304	na	0.49211368	
LOC112268438	na	0.49211368	
LOC284798	na	0.49211368	
LOC654780	na	0.49211368	
LRRC38	na	0.49211368	
LST1_6	na	0.49211368	
MEF2B	na	0.49211368	
MIR106B	na	0.49211368	
MIR5090	na	0.49211368	
MMP28	na	0.49211368	
MMP8	na	0.49211368	
MUC20_7	na	0.49211368	
MUC6_3	na	0.49211368	
NPHP3-ACAD11	na	0.49211368	
OR52B6	na	0.49211368	
PBX1-AS1	na	0.49211368	
PRG3	na	0.49211368	
PRPH	na	0.49211368	
RIPOR3-AS1	na	0.49211368	
RUNX1-IT1	na	0.49211368	
RUNX2-AS1	na	0.49211368	
SERPINA13P	na	0.49211368	
SERPINB10	na	0.49211368	
SERPINF2_1	na	0.49211368	
SLC36A2	na	0.49211368	
SNORD116-24	na	0.49211368	
SNX9-AS1	na	0.49211368	
SOX21	na	0.49211368	
TCERG1L	na	0.49211368	
TRAJ45	na	0.49211368	
TRBV20-1	na	0.49211368	
TRBV9_1	na	0.49211368	
TRD-GTC2-8	na	0.49211368	
TRI-TAT2-1	na	0.49211368	
TRPM2-AS	na	0.49211368	
TRPV6_1	na	0.49211368	
TSSK1B	na	0.49211368	
TTYH1_1	na	0.49211368	
WDR87BP	na	0.49211368	
ZNF30-AS1	na	0.49211368	
ZPBP	na	0.49211368	
ZSCAN5B	na	0.49211368	
LOC105374181	na	0.4912118	
LINC01590	na	0.49017015	
SDC3	na	0.4901084	
ITIH4-AS1	na	0.48994648	
LOC105371870	na	0.48994145	
SLC1A1	na	0.48986667	
NBPF13P	na	0.48981437	
ASPN	na	0.4896345	
LOC105370469	na	0.489107	
C2CD6	na	0.48908904	
SV2A	na	0.48890007	
LOC105377016	na	0.48886022	
C9orf152	na	0.48875734	
PRKAR1B-AS2	na	0.48852715	
GALP	na	0.48809636	
LOC100505555	na	0.48809636	
PURPL	na	0.48781085	
LOC101927178	na	0.48753932	
LOC107986365	na	0.48742092	
LUZP2	na	0.48742092	
TBX15	na	0.48697332	
ACYP2	na	0.48641303	
CCM2L	na	0.48602152	
NSUN6	na	0.48576543	
STYX	na	0.48566538	
IQCA1	na	0.4847239	
VTCN1	na	0.4844628	
CTCFL	na	0.48394805	
ADPRM	na	0.48330405	
DPP6	na	0.48326778	
LOC107984747	na	0.48302826	
LOC100506124	na	0.48293066	
BSPRY	na	0.48265487	
IHH	na	0.4825173	
TTC25	na	0.48244146	
LINC00639	na	0.4824341	
HK3	na	0.48211482	
PREX2	na	0.48125473	
TEKT2	na	0.48112524	
ZCWPW2	na	0.48063618	
CD300H	na	0.48038447	
CD2	na	0.48003918	
LOC105373095	na	0.4799852	
POMC	na	0.47989997	
THCAT158	na	0.47989997	
PTK6	na	0.4794639	
ITK	na	0.4789959	
IL16	na	0.47861454	
TMCO6	na	0.47855142	
EBPL	na	0.47800413	
SUSD5	na	0.47784418	
ATP11C	na	0.47774407	
PBX4	na	0.47749433	
MAFTRR	na	0.47651258	
LOC105371449	na	0.47599778	
LOC101928622	na	0.4750875	
TH2LCRR	na	0.4750875	
ARHGAP42-AS1	na	0.4750875	
ECMXP	na	0.4750875	
GPC6-AS1	na	0.4750875	
HAS2-AS1	na	0.4750875	
KCTD19	na	0.4750875	
LINC01344	na	0.4750875	
LINC02034	na	0.4750875	
LOC101926886	na	0.4750875	
LOC101927538	na	0.4750875	
LOC101928663	na	0.4750875	
LOC105370612	na	0.4750875	
LOC105372997	na	0.4750875	
LOC105375056	na	0.4750875	
LOC105377085	na	0.4750875	
LOC105377296	na	0.4750875	
LOC105378302	na	0.4750875	
LOC107984656	na	0.4750875	
LOC107985193	na	0.4750875	
LOC107985273	na	0.4750875	
LOC107986742	na	0.4750875	
LOC107986839	na	0.4750875	
OR1L8	na	0.4750875	
PNMA5	na	0.4750875	
RSPH10B	na	0.4750875	
TMEFF2	na	0.4750875	
TRAV26-1	na	0.4750875	
LOC101929089	na	0.4750875	
PLEKHG3	na	0.47505423	
TMEM17	na	0.47494248	
SLC25A13	na	0.47489002	
SEBOX	na	0.47443768	
SH2D3A	na	0.47429037	
TRNI	na	0.4742071	
BHMT	na	0.47325265	
TRIM67	na	0.47319034	
DEPDC5	na	0.47288936	
SERPIND1	na	0.47277963	
PDXP-DT	na	0.4726936	
LOC105369487	na	0.47258413	
HYPK	na	0.47247475	
DHH	na	0.47237748	
PALM2AKAP2	na	0.4719946	
KAAG1	na	0.47170436	
LOC105378100	na	0.47170436	
LOC105376090	na	0.47170436	
CROCCP2	na	0.4715942	
OLFML3	na	0.4709717	
ITGA3	na	0.4706117	
PEX13	na	0.4706056	
CAMK2N1	na	0.47058272	
LOC105374260	na	0.4698007	
CD69	na	0.46842253	
GSTA5	na	0.4674495	
C1orf116	na	0.46715486	
MFNG	na	0.46707046	
OLFM2	na	0.46688753	
LOC105375825	na	0.46682373	
ADAMTS9-AS2	na	0.46572694	
LOC105379194	na	0.46572694	
FGL1	na	0.46570575	
ODF3B	na	0.4652388	
SDC4	na	0.46503052	
COA5	na	0.4649197	
IRF8	na	0.46484178	
NRAP	na	0.46479553	
TMEM192	na	0.46443757	
ANXA8	na	0.4642785	
IQCH-AS1	na	0.46424133	
LOC112268084	na	0.4630172	
SLC35A1	na	0.46291143	
LOC107985544	na	0.46270722	
REX1BD	na	0.46217453	
LOC105372160	na	0.4620795	
LINC00893	na	0.46202242	
SLC22A25	na	0.46194735	
LEP	na	0.4618802	
LOC105370991	na	0.4618802	
LOC105373936	na	0.4618802	
LOC107987080	na	0.4618802	
OGFR-AS1	na	0.4618802	
TRBV7-8	na	0.4618802	
PRODH	na	0.46183637	
MMP23B	na	0.46178398	
LOC107986148	na	0.46178398	
ST6GAL1	na	0.46173608	
PYGM	na	0.46163344	
LOC105375730	na	0.46043622	
OTOF	na	0.4592559	
MRPL54	na	0.45848677	
LINC00540	na	0.4583698	
KIAA1671-AS1	na	0.4579831	
LOC107984234	na	0.45798266	
LGSN	na	0.4577793	
LOC112268450	na	0.4577444	
PDE9A	na	0.4571822	
LOC105369194	na	0.45685026	
LOC105369771	na	0.45685026	
SNORA70F	na	0.45685026	
TMEM88	na	0.45599005	
GK	na	0.45584887	
CXCR2P1	na	0.4547374	
TMSB15A	na	0.4545682	
SCN9A	na	0.45441386	
CYYR1	na	0.45431787	
ANGPT4	na	0.4539703	
LOC105373262	na	0.4539703	
HDHD5-AS1	na	0.4539703	
SYNJ2BP	na	0.45354158	
TAGLN	na	0.45320708	
NALCN	na	0.45309234	
RPL34	na	0.4529206	
MIR622	na	0.45266128	
CHKB	na	0.45248002	
FKBP10	na	0.45245346	
LINC01127	na	0.45175335	
SLC13A2	na	0.45163903	
PDK2	na	0.45108125	
ZNF330	na	0.45093325	
SIGLEC7	na	0.45084333	
SERPINA1_1	na	0.45046085	
TAPT1	na	0.45039755	
FGF23	na	0.4502969	
USP53	na	0.44995558	
KLHL28	na	0.449788	
ABCD4	na	0.4495966	
LINC02037	na	0.44957983	
ABCC9	na	0.44945046	
TUT7	na	0.44936427	
PCBP3	na	0.4491056	
SORD2P	na	0.44905582	
LOC107986334	na	0.44905022	
MXRA8	na	0.44878706	
COQ6	na	0.44871795	
ZFP36L1	na	0.44870073	
CCNB1IP1	na	0.44867286	
FGF18	na	0.4480262	
PLAAT1	na	0.44801846	
HSD17B4	na	0.44768465	
FRMD4B	na	0.44766685	
LOC101927044	na	0.44766372	
RELN	na	0.44656092	
CD163	na	0.44652593	
ALDH3A2	na	0.4460125	
TCF23	na	0.44495845	
PCDH18	na	0.44399965	
LINC00426	na	0.44399628	
LOC105378012	na	0.44344437	
SBNO1-AS1	na	0.44344437	
RPS27L	na	0.4432919	
ORM1	na	0.442947	
IQGAP2	na	0.4428144	
SEMA3B	na	0.44276997	
DNAJA4	na	0.4425826	
PHLDA1	na	0.44218042	
CD44	na	0.44189176	
FHL5	na	0.4416131	
LOC389906	na	0.44155025	
IGLC7	na	0.44150314	
F2R	na	0.44138172	
ICA1	na	0.44103184	
ADGRG6	na	0.44090217	
LOC107986291	na	0.4404037	
CYP3A7-CYP3A51P	na	0.4401071	
MINDY4B	na	0.43998876	
CD96	na	0.43967617	
LOC100128108	na	0.43953332	
ISG15	na	0.43942985	
LOC105370461	na	0.439136	
LOC105374063	na	0.43854433	
IGKJ2	na	0.43853307	
S100A14	na	0.43804434	
LXN	na	0.4377836	
SPINT1	na	0.43721598	
MMP24OS	na	0.4371488	
IL5RA	na	0.437019	
LINC00992	na	0.437019	
RGPD3	na	0.4364358	
NSMCE1-DT	na	0.4364358	
LINC02610	na	0.4364358	
KCNJ13	na	0.43634352	
PRKCQ	na	0.43573606	
GHITM	na	0.43550828	
GFOD2	na	0.43528366	
INSIG1-DT	na	0.43444538	
ZNF807P	na	0.43437546	
TENT5A	na	0.43432933	
LOC101928007	na	0.43394905	
THRB-AS1	na	0.43382192	
GLT1D1	na	0.43351993	
LOC105377663	na	0.43349782	
SORD	na	0.43346605	
LOC105372629	na	0.43333343	
CHN2-AS1	na	0.4330127	
LOC105374790	na	0.4330127	
MIR3682	na	0.4330127	
FAM181B	na	0.4330127	
GSTA3	na	0.4330127	
LINC01013	na	0.4330127	
LNC-LBCS	na	0.4330127	
LOC105375429	na	0.4330127	
LOC105378678	na	0.4330127	
LOC112267867	na	0.4330127	
ABCC2	na	0.43252224	
AREG	na	0.43157527	
INPP5K	na	0.43150273	
ALDH1A3	na	0.43071994	
LOC105370532	na	0.43024728	
EPB41L1	na	0.42984793	
HERC5	na	0.42978942	
TMEM47	na	0.42881998	
CACNA1G-AS1	na	0.4288071	
FOXN3-AS2	na	0.4288071	
LINC01147	na	0.4288071	
LOC100130298	na	0.4288071	
LOC100996643	na	0.4288071	
LOC101927088	na	0.4288071	
LOC101927372	na	0.4288071	
LOC105370660	na	0.4288071	
LOC105373035	na	0.4288071	
LOC105378766	na	0.4288071	
NALCN-AS1	na	0.4288071	
OVOL1	na	0.4288071	
TTTY10	na	0.4288071	
A2ML1	na	0.4288071	
ACTBL2	na	0.4288071	
ACTL7B	na	0.4288071	
ADAD2	na	0.4288071	
ADAM29	na	0.4288071	
ADRB3	na	0.4288071	
AGTR2	na	0.4288071	
AHSP	na	0.4288071	
ANKRD20A1	na	0.4288071	
ANKRD20A3P	na	0.4288071	
ANKRD62	na	0.4288071	
APOL5	na	0.4288071	
ARHGAP36	na	0.4288071	
ARHGEF9-IT1	na	0.4288071	
ARL14EPL	na	0.4288071	
ASIC2	na	0.4288071	
ASIC4-AS1	na	0.4288071	
ATP13A4-AS1	na	0.4288071	
BAG6_4	na	0.4288071	
BCYRN1	na	0.4288071	
BDP1	na	0.4288071	
BLID	na	0.4288071	
BORCS7-ASMT	na	0.4288071	
C12orf50	na	0.4288071	
C12orf54	na	0.4288071	
C14orf178	na	0.4288071	
C1orf185	na	0.4288071	
C20orf203	na	0.4288071	
C20orf85	na	0.4288071	
C4orf17	na	0.4288071	
C5orf38	na	0.4288071	
C8orf74_1	na	0.4288071	
C9orf135	na	0.4288071	
CACNA2D1-AS1	na	0.4288071	
CACNG6	na	0.4288071	
CADM2-AS2	na	0.4288071	
CALHM4	na	0.4288071	
CAPS2-AS1	na	0.4288071	
CASC22	na	0.4288071	
CASC8	na	0.4288071	
CCAT2	na	0.4288071	
CCDC92B	na	0.4288071	
CCL3L1	na	0.4288071	
CCNYL6	na	0.4288071	
CD164L2	na	0.4288071	
CD300LD	na	0.4288071	
CD99_1	na	0.4288071	
CDK7_1	na	0.4288071	
CEACAM5	na	0.4288071	
CEACAM7	na	0.4288071	
CEACAM8	na	0.4288071	
CFAP97D2	na	0.4288071	
CFB_3	na	0.4288071	
CHL1-AS2	na	0.4288071	
CHRNB4	na	0.4288071	
CLCA3P	na	0.4288071	
CLCA4	na	0.4288071	
CRNN	na	0.4288071	
CST4	na	0.4288071	
CST5	na	0.4288071	
CSTL1	na	0.4288071	
CTAGE8_1	na	0.4288071	
CTD-2154B17.1	na	0.4288071	
CTD-2297D10.2	na	0.4288071	
CWC25	na	0.4288071	
CYCSP52	na	0.4288071	
CYP24A1	na	0.4288071	
CYP2F1	na	0.4288071	
CYP2G1P	na	0.4288071	
DAZ2	na	0.4288071	
DDT	na	0.4288071	
DDX11L10	na	0.4288071	
DDX11L5	na	0.4288071	
DIRC3-AS1	na	0.4288071	
DKFZP434A062	na	0.4288071	
DKFZp451B082	na	0.4288071	
DLG2-AS2	na	0.4288071	
DLGAP1-AS5	na	0.4288071	
DMRT2	na	0.4288071	
DNAJA3	na	0.4288071	
DNAJC5G	na	0.4288071	
DNTT	na	0.4288071	
DRD2	na	0.4288071	
DRD3	na	0.4288071	
DTD1-AS1	na	0.4288071	
ECH1	na	0.4288071	
EFCAB6-AS1	na	0.4288071	
EFCAB9	na	0.4288071	
EGR4	na	0.4288071	
EMX2	na	0.4288071	
FAM205C	na	0.4288071	
FAM243A	na	0.4288071	
FAM25A	na	0.4288071	
FAM27E4	na	0.4288071	
FAM41C	na	0.4288071	
FAM74A6	na	0.4288071	
FAM86B3P	na	0.4288071	
FAM9A	na	0.4288071	
FBXW12	na	0.4288071	
FCRL4	na	0.4288071	
FGF13-AS1	na	0.4288071	
FGF14-AS1	na	0.4288071	
FGF14-IT1	na	0.4288071	
FIGLA	na	0.4288071	
FKBP2	na	0.4288071	
FLJ33534	na	0.4288071	
FLJ43315	na	0.4288071	
FNDC7	na	0.4288071	
FRMPD4	na	0.4288071	
FSIP2-AS2	na	0.4288071	
GDF3	na	0.4288071	
GFI1B	na	0.4288071	
GGTLC3	na	0.4288071	
GNA14-AS1	na	0.4288071	
GNAS-AS1	na	0.4288071	
GOLGA6L3	na	0.4288071	
GPR149	na	0.4288071	
GPR33	na	0.4288071	
GPR61	na	0.4288071	
GRM7-AS1	na	0.4288071	
GSC2	na	0.4288071	
H1-7	na	0.4288071	
H2AC1	na	0.4288071	
H2BW1	na	0.4288071	
HCG4B_6	na	0.4288071	
HCN3	na	0.4288071	
HCP5B	na	0.4288071	
HERC2P2_1	na	0.4288071	
HGC6.3	na	0.4288071	
HLA-DRB4	na	0.4288071	
HLA-L	na	0.4288071	
HS3ST4	na	0.4288071	
HTR2A-AS1	na	0.4288071	
IFNA22P	na	0.4288071	
IGHV1-3_1	na	0.4288071	
IGHV3-11	na	0.4288071	
IGHV3-13	na	0.4288071	
IGHV3-32	na	0.4288071	
IGHV3-49	na	0.4288071	
IGHV3-53_1	na	0.4288071	
IGHV3-69-1	na	0.4288071	
IGHV3-74	na	0.4288071	
IGHV4-61	na	0.4288071	
IGHVII-78-1	na	0.4288071	
IGKV1-33_1	na	0.4288071	
IGKV1-5	na	0.4288071	
IGKV1D-27	na	0.4288071	
IGKV2D-30	na	0.4288071	
IGLJ7	na	0.4288071	
IGLV3-13	na	0.4288071	
IGLVI-63	na	0.4288071	
IL1F10	na	0.4288071	
INMT-MINDY4	na	0.4288071	
INSM1	na	0.4288071	
IPO11-LRRC70	na	0.4288071	
IRS4	na	0.4288071	
IRX4	na	0.4288071	
ITFG2-AS1	na	0.4288071	
KCNIP4-IT1	na	0.4288071	
KCNJ6	na	0.4288071	
KCNK16	na	0.4288071	
KCTD4	na	0.4288071	
KIAA2012-AS1	na	0.4288071	
KIF26B-AS1	na	0.4288071	
KLK12	na	0.4288071	
KRT1	na	0.4288071	
KRT16	na	0.4288071	
KRT72	na	0.4288071	
KRTAP10-6	na	0.4288071	
KU-MEL-3	na	0.4288071	
LHFPL3-AS1	na	0.4288071	
LHFPL5	na	0.4288071	
LILRA4_2	na	0.4288071	
LIM2	na	0.4288071	
LINC00032	na	0.4288071	
LINC00200	na	0.4288071	
LINC00243_2	na	0.4288071	
LINC00359	na	0.4288071	
LINC00367	na	0.4288071	
LINC00377	na	0.4288071	
LINC00437	na	0.4288071	
LINC00473	na	0.4288071	
LINC00475	na	0.4288071	
LINC00486	na	0.4288071	
LINC00551	na	0.4288071	
LINC00636	na	0.4288071	
LINC00643	na	0.4288071	
LINC00658	na	0.4288071	
LINC00676	na	0.4288071	
LINC00696	na	0.4288071	
LINC00867	na	0.4288071	
LINC00967	na	0.4288071	
LINC00977	na	0.4288071	
LINC01007	na	0.4288071	
LINC01017	na	0.4288071	
LINC01040	na	0.4288071	
LINC01054	na	0.4288071	
LINC01081	na	0.4288071	
LINC01082	na	0.4288071	
LINC01198	na	0.4288071	
LINC01227	na	0.4288071	
LINC01317	na	0.4288071	
LINC01324	na	0.4288071	
LINC01361	na	0.4288071	
LINC01402	na	0.4288071	
LINC01429	na	0.4288071	
LINC01435	na	0.4288071	
LINC01514	na	0.4288071	
LINC01539	na	0.4288071	
LINC01544	na	0.4288071	
LINC01546	na	0.4288071	
LINC01574	na	0.4288071	
LINC01585	na	0.4288071	
LINC01643	na	0.4288071	
LINC01668	na	0.4288071	
LINC01678	na	0.4288071	
LINC01712	na	0.4288071	
LINC01782	na	0.4288071	
LINC01788	na	0.4288071	
LINC01798	na	0.4288071	
LINC01840	na	0.4288071	
LINC01845	na	0.4288071	
LINC01868	na	0.4288071	
LINC01872	na	0.4288071	
LINC01877	na	0.4288071	
LINC01891	na	0.4288071	
LINC01912	na	0.4288071	
LINC01927	na	0.4288071	
LINC01930	na	0.4288071	
LINC01938	na	0.4288071	
LINC01985	na	0.4288071	
LINC02011	na	0.4288071	
LINC02060	na	0.4288071	
LINC02087	na	0.4288071	
LINC02110	na	0.4288071	
LINC02147	na	0.4288071	
LINC02148	na	0.4288071	
LINC02150	na	0.4288071	
LINC02176	na	0.4288071	
LINC02181	na	0.4288071	
LINC02192	na	0.4288071	
LINC02200	na	0.4288071	
LINC02217	na	0.4288071	
LINC02242	na	0.4288071	
LINC02250	na	0.4288071	
LINC02300	na	0.4288071	
LINC02334	na	0.4288071	
LINC02360	na	0.4288071	
LINC02434	na	0.4288071	
LINC02437	na	0.4288071	
LINC02450	na	0.4288071	
LINC02468	na	0.4288071	
LINC02502	na	0.4288071	
LINC02513	na	0.4288071	
LINC02516	na	0.4288071	
LINC02526	na	0.4288071	
LINC02554	na	0.4288071	
LINC02557_1	na	0.4288071	
LINC02560	na	0.4288071	
LINC02594	na	0.4288071	
LINC02621	na	0.4288071	
LINC02635	na	0.4288071	
LINC02653	na	0.4288071	
LINC02684	na	0.4288071	
LINC02704	na	0.4288071	
LINC02752	na	0.4288071	
LINC02772	na	0.4288071	
LINC02790	na	0.4288071	
LINC02793	na	0.4288071	
LINC02801	na	0.4288071	
LINC02849	na	0.4288071	
LINC02873	na	0.4288071	
LINCR-0001_1	na	0.4288071	
LMF1-AS1	na	0.4288071	
LMLN2	na	0.4288071	
LMO7DN	na	0.4288071	
LNCPRESS1	na	0.4288071	
LNX1-AS1	na	0.4288071	
LNX1-AS2	na	0.4288071	
LOC100129620	na	0.4288071	
LOC100130256	na	0.4288071	
LOC100134040	na	0.4288071	
LOC100144595	na	0.4288071	
LOC100287837	na	0.4288071	
LOC100287944	na	0.4288071	
LOC100288866	na	0.4288071	
LOC100505585	na	0.4288071	
LOC100505915	na	0.4288071	
LOC100506422	na	0.4288071	
LOC100506489	na	0.4288071	
LOC100506682	na	0.4288071	
LOC100506990	na	0.4288071	
LOC100507334	na	0.4288071	
LOC100652833	na	0.4288071	
LOC100996249	na	0.4288071	
LOC100996681	na	0.4288071	
LOC101926934	na	0.4288071	
LOC101927013	na	0.4288071	
LOC101927046	na	0.4288071	
LOC101927145	na	0.4288071	
LOC101927318	na	0.4288071	
LOC101927369_1	na	0.4288071	
LOC101927394	na	0.4288071	
LOC101927436	na	0.4288071	
LOC101927474	na	0.4288071	
LOC101927513	na	0.4288071	
LOC101927558	na	0.4288071	
LOC101927708	na	0.4288071	
LOC101927845	na	0.4288071	
LOC101927914	na	0.4288071	
LOC101928042_2	na	0.4288071	
LOC101928180	na	0.4288071	
LOC101928202	na	0.4288071	
LOC101928255	na	0.4288071	
LOC101928338	na	0.4288071	
LOC101928358	na	0.4288071	
LOC101928398	na	0.4288071	
LOC101928436	na	0.4288071	
LOC101928557	na	0.4288071	
LOC101928582	na	0.4288071	
LOC101928832	na	0.4288071	
LOC101928856	na	0.4288071	
LOC101928937	na	0.4288071	
LOC101929106	na	0.4288071	
LOC101929227	na	0.4288071	
LOC101929452	na	0.4288071	
LOC101929762	na	0.4288071	
LOC101930053	na	0.4288071	
LOC101930496	na	0.4288071	
LOC102723313	na	0.4288071	
LOC102723341	na	0.4288071	
LOC102723381	na	0.4288071	
LOC102723395	na	0.4288071	
LOC102723480	na	0.4288071	
LOC102723716	na	0.4288071	
LOC102723725	na	0.4288071	
LOC102724058	na	0.4288071	
LOC102724421	na	0.4288071	
LOC102724587	na	0.4288071	
LOC102724618	na	0.4288071	
LOC102724642	na	0.4288071	
LOC102724646	na	0.4288071	
LOC102724723	na	0.4288071	
LOC102724751	na	0.4288071	
LOC102724804	na	0.4288071	
LOC102724851	na	0.4288071	
LOC102724874	na	0.4288071	
LOC102724906	na	0.4288071	
LOC102724946	na	0.4288071	
LOC105369382	na	0.4288071	
LOC105369420	na	0.4288071	
LOC105369441	na	0.4288071	
LOC105369513	na	0.4288071	
LOC105369534	na	0.4288071	
LOC105369545	na	0.4288071	
LOC105369561	na	0.4288071	
LOC105369572	na	0.4288071	
LOC105369621	na	0.4288071	
LOC105369622	na	0.4288071	
LOC105369623	na	0.4288071	
LOC105369677	na	0.4288071	
LOC105369687	na	0.4288071	
LOC105369696	na	0.4288071	
LOC105369714	na	0.4288071	
LOC105369719	na	0.4288071	
LOC105369736	na	0.4288071	
LOC105369759	na	0.4288071	
LOC105369763	na	0.4288071	
LOC105369833	na	0.4288071	
LOC105369907	na	0.4288071	
LOC105369908	na	0.4288071	
LOC105369913	na	0.4288071	
LOC105370024	na	0.4288071	
LOC105370067	na	0.4288071	
LOC105370112	na	0.4288071	
LOC105370178	na	0.4288071	
LOC105370191	na	0.4288071	
LOC105370192	na	0.4288071	
LOC105370221	na	0.4288071	
LOC105370224	na	0.4288071	
LOC105370256	na	0.4288071	
LOC105370353	na	0.4288071	
LOC105370360	na	0.4288071	
LOC105370464	na	0.4288071	
LOC105370502	na	0.4288071	
LOC105370513	na	0.4288071	
LOC105370516	na	0.4288071	
LOC105370518	na	0.4288071	
LOC105370547	na	0.4288071	
LOC105370613	na	0.4288071	
LOC105370619	na	0.4288071	
LOC105370639	na	0.4288071	
LOC105370640	na	0.4288071	
LOC105370672	na	0.4288071	
LOC105370675	na	0.4288071	
LOC105370939	na	0.4288071	
LOC105370972	na	0.4288071	
LOC105370975	na	0.4288071	
LOC105370989	na	0.4288071	
LOC105371007	na	0.4288071	
LOC105371079	na	0.4288071	
LOC105371092	na	0.4288071	
LOC105371121	na	0.4288071	
LOC105371236	na	0.4288071	
LOC105371245	na	0.4288071	
LOC105371268	na	0.4288071	
LOC105371274	na	0.4288071	
LOC105371286	na	0.4288071	
LOC105371317	na	0.4288071	
LOC105371343	na	0.4288071	
LOC105371393	na	0.4288071	
LOC105371394	na	0.4288071	
LOC105371425_1	na	0.4288071	
LOC105371466	na	0.4288071	
LOC105371509	na	0.4288071	
LOC105371517	na	0.4288071	
LOC105371656	na	0.4288071	
LOC105371682	na	0.4288071	
LOC105371705	na	0.4288071	
LOC105371710	na	0.4288071	
LOC105371737	na	0.4288071	
LOC105371742	na	0.4288071	
LOC105371754	na	0.4288071	
LOC105371776	na	0.4288071	
LOC105371790	na	0.4288071	
LOC105371791	na	0.4288071	
LOC105371836	na	0.4288071	
LOC105371909	na	0.4288071	
LOC105371952	na	0.4288071	
LOC105371984	na	0.4288071	
LOC105371990	na	0.4288071	
LOC105371992	na	0.4288071	
LOC105372017	na	0.4288071	
LOC105372066	na	0.4288071	
LOC105372135	na	0.4288071	
LOC105372173	na	0.4288071	
LOC105372174	na	0.4288071	
LOC105372186	na	0.4288071	
LOC105372201	na	0.4288071	
LOC105372252	na	0.4288071	
LOC105372253	na	0.4288071	
LOC105372255	na	0.4288071	
LOC105372268	na	0.4288071	
LOC105372346	na	0.4288071	
LOC105372354	na	0.4288071	
LOC105372394	na	0.4288071	
LOC105372478	na	0.4288071	
LOC105372491	na	0.4288071	
LOC105372492	na	0.4288071	
LOC105372494	na	0.4288071	
LOC105372497	na	0.4288071	
LOC105372548	na	0.4288071	
LOC105372588	na	0.4288071	
LOC105372599	na	0.4288071	
LOC105372665	na	0.4288071	
LOC105372676	na	0.4288071	
LOC105372693	na	0.4288071	
LOC105372711	na	0.4288071	
LOC105372716	na	0.4288071	
LOC105372726	na	0.4288071	
LOC105372753	na	0.4288071	
LOC105372756	na	0.4288071	
LOC105372787	na	0.4288071	
LOC105372789	na	0.4288071	
LOC105372947	na	0.4288071	
LOC105372948	na	0.4288071	
LOC105372962	na	0.4288071	
LOC105372984	na	0.4288071	
LOC105373044	na	0.4288071	
LOC105373068	na	0.4288071	
LOC105373071	na	0.4288071	
LOC105373125	na	0.4288071	
LOC105373142	na	0.4288071	
LOC105373146	na	0.4288071	
LOC105373170	na	0.4288071	
